"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/13/2007","AQS","060731001","1","0.043","ppm","40","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/14/2007","AQS","060731001","1","0.037","ppm","34","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/15/2007","AQS","060731001","1","0.045","ppm","42","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/16/2007","AQS","060731001","1","0.031","ppm","29","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/17/2007","AQS","060731001","1","0.04","ppm","37","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/18/2007","AQS","060731001","1","0.045","ppm","42","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/19/2007","AQS","060731001","1","0.04","ppm","37","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/20/2007","AQS","060731001","1","0.043","ppm","40","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/21/2007","AQS","060731001","1","0.05","ppm","46","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/22/2007","AQS","060731001","1","0.046","ppm","43","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/23/2007","AQS","060731001","1","0.044","ppm","41","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/24/2007","AQS","060731001","1","0.045","ppm","42","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/25/2007","AQS","060731001","1","0.045","ppm","42","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/26/2007","AQS","060731001","1","0.044","ppm","41","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/27/2007","AQS","060731001","1","0.047","ppm","44","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"02/28/2007","AQS","060731001","1","0.045","ppm","42","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/01/2007","AQS","060731001","1","0.043","ppm","40","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/02/2007","AQS","060731001","1","0.037","ppm","34","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/03/2007","AQS","060731001","1","0.044","ppm","41","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/04/2007","AQS","060731001","1","0.044","ppm","41","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/05/2007","AQS","060731001","1","0.033","ppm","31","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/06/2007","AQS","060731001","1","0.033","ppm","31","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/07/2007","AQS","060731001","1","0.044","ppm","41","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/08/2007","AQS","060731001","1","0.042","ppm","39","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/09/2007","AQS","060731001","1","0.053","ppm","49","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/10/2007","AQS","060731001","1","0.059","ppm","64","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/11/2007","AQS","060731001","1","0.062","ppm","74","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/12/2007","AQS","060731001","1","0.055","ppm","51","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/13/2007","AQS","060731001","1","0.046","ppm","43","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/14/2007","AQS","060731001","1","0.049","ppm","45","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/15/2007","AQS","060731001","1","0.053","ppm","49","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/16/2007","AQS","060731001","1","0.076","ppm","119","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/17/2007","AQS","060731001","1","0.061","ppm","71","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/18/2007","AQS","060731001","1","0.048","ppm","44","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/19/2007","AQS","060731001","1","0.04","ppm","37","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/20/2007","AQS","060731001","1","0.04","ppm","37","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/21/2007","AQS","060731001","1","0.045","ppm","42","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/22/2007","AQS","060731001","1","0.045","ppm","42","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/23/2007","AQS","060731001","1","0.046","ppm","43","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/24/2007","AQS","060731001","1","0.045","ppm","42","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/25/2007","AQS","060731001","1","0.052","ppm","48","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/26/2007","AQS","060731001","1","0.047","ppm","44","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/27/2007","AQS","060731001","1","0.049","ppm","45","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/28/2007","AQS","060731001","1","0.043","ppm","40","Del Mar","16","94.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/29/2007","AQS","060731001","1","0.048","ppm","44","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/30/2007","AQS","060731001","1","0.052","ppm","48","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"03/31/2007","AQS","060731001","1","0.056","ppm","54","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/01/2007","AQS","060731001","1","0.053","ppm","49","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/02/2007","AQS","060731001","1","0.048","ppm","44","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/03/2007","AQS","060731001","1","0.052","ppm","48","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/04/2007","AQS","060731001","1","0.051","ppm","47","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/05/2007","AQS","060731001","1","0.053","ppm","49","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/06/2007","AQS","060731001","1","0.052","ppm","48","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/07/2007","AQS","060731001","1","0.048","ppm","44","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/08/2007","AQS","060731001","1","0.046","ppm","43","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/09/2007","AQS","060731001","1","0.045","ppm","42","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/10/2007","AQS","060731001","1","0.047","ppm","44","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/11/2007","AQS","060731001","1","0.051","ppm","47","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/12/2007","AQS","060731001","1","0.051","ppm","47","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/13/2007","AQS","060731001","1","0.054","ppm","50","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/14/2007","AQS","060731001","1","0.058","ppm","61","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/15/2007","AQS","060731001","1","0.051","ppm","47","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/16/2007","AQS","060731001","1","0.045","ppm","42","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/17/2007","AQS","060731001","1","0.049","ppm","45","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/18/2007","AQS","060731001","1","0.056","ppm","54","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/19/2007","AQS","060731001","1","0.06","ppm","67","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/20/2007","AQS","060731001","1","0.05","ppm","46","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/21/2007","AQS","060731001","1","0.053","ppm","49","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/22/2007","AQS","060731001","1","0.052","ppm","48","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/23/2007","AQS","060731001","1","0.043","ppm","40","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/24/2007","AQS","060731001","1","0.048","ppm","44","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/25/2007","AQS","060731001","1","0.05","ppm","46","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/26/2007","AQS","060731001","1","0.049","ppm","45","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/27/2007","AQS","060731001","1","0.048","ppm","44","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/28/2007","AQS","060731001","1","0.063","ppm","77","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/29/2007","AQS","060731001","1","0.055","ppm","51","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"04/30/2007","AQS","060731001","1","0.055","ppm","51","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"05/01/2007","AQS","060731001","1","0.049","ppm","45","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
"05/02/2007","AQS","060731001","1","0.048","ppm","44","Del Mar","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.952124","-117.264088"
